"EMPUKQ","GBMT10UK","NGDPMPUKQ","RGDPMRPUKQ","SPPUKQ","eurogdppercapita","euroLabourproductivity","euryield","euroCreditGDP","CPIUK","Eurooutputgap","UnemplymentEURO","FX","Bankconc","longterminterest","UKhouseindex","depositrate","marginallending","refinacning.rate","Europe.and.UK.Commercial.Banking","Europe.and.UK.Retail.Banking","EMPUKQ_D1","EMPUKQ_D2","EMPUKQ_LogD1","EMPUKQ_QoQ","GBMT10UK_D1","GBMT10UK_D2","GBMT10UK_LogD1","GBMT10UK_QoQ","NGDPMPUKQ_D1","NGDPMPUKQ_D2","NGDPMPUKQ_LogD1","NGDPMPUKQ_QoQ","RGDPMRPUKQ_D1","RGDPMRPUKQ_D2","RGDPMRPUKQ_LogD1","RGDPMRPUKQ_QoQ","SPPUKQ_D1","SPPUKQ_D2","SPPUKQ_LogD1","SPPUKQ_QoQ","eurogdppercapita_D1","eurogdppercapita_D2","eurogdppercapita_LogD1","eurogdppercapita_QoQ","euroLabourproductivity_D1","euroLabourproductivity_D2","euroLabourproductivity_LogD1","euroLabourproductivity_QoQ","euryield_D1","euryield_D2","euryield_LogD1","euryield_QoQ","euroCreditGDP_D1","euroCreditGDP_D2","euroCreditGDP_LogD1","euroCreditGDP_QoQ","CPIUK_D1","CPIUK_D2","CPIUK_LogD1","CPIUK_QoQ","Eurooutputgap_D1","Eurooutputgap_D2","Eurooutputgap_LogD1","Eurooutputgap_QoQ","UnemplymentEURO_D1","UnemplymentEURO_D2","UnemplymentEURO_LogD1","UnemplymentEURO_QoQ","FX_D1","FX_D2","FX_LogD1","FX_QoQ","Bankconc_D1","Bankconc_D2","Bankconc_LogD1","Bankconc_QoQ","longterminterest_D1","longterminterest_D2","longterminterest_LogD1","longterminterest_QoQ","UKhouseindex_D1","UKhouseindex_D2","UKhouseindex_LogD1","UKhouseindex_QoQ","depositrate_D1","depositrate_D2","depositrate_LogD1","depositrate_QoQ","marginallending_D1","marginallending_D2","marginallending_LogD1","marginallending_QoQ","refinacning.rate_D1","refinacning.rate_D2","refinacning.rate_LogD1","refinacning.rate_QoQ","Europe.and.UK.Commercial.Banking_D1","Europe.and.UK.Commercial.Banking_D2","Europe.and.UK.Commercial.Banking_LogD1","Europe.and.UK.Commercial.Banking_QoQ","Europe.and.UK.Retail.Banking_D1","Europe.and.UK.Retail.Banking_D2","Europe.and.UK.Retail.Banking_LogD1","Europe.and.UK.Retail.Banking_QoQ","EMPUKQ_L1","EMPUKQ_L2","EMPUKQ_L3","EMPUKQ_L4","GBMT10UK_L1","GBMT10UK_L2","GBMT10UK_L3","GBMT10UK_L4","NGDPMPUKQ_L1","NGDPMPUKQ_L2","NGDPMPUKQ_L3","NGDPMPUKQ_L4","RGDPMRPUKQ_L1","RGDPMRPUKQ_L2","RGDPMRPUKQ_L3","RGDPMRPUKQ_L4","SPPUKQ_L1","SPPUKQ_L2","SPPUKQ_L3","SPPUKQ_L4","eurogdppercapita_L1","eurogdppercapita_L2","eurogdppercapita_L3","eurogdppercapita_L4","euroLabourproductivity_L1","euroLabourproductivity_L2","euroLabourproductivity_L3","euroLabourproductivity_L4","euryield_L1","euryield_L2","euryield_L3","euryield_L4","euroCreditGDP_L1","euroCreditGDP_L2","euroCreditGDP_L3","euroCreditGDP_L4","CPIUK_L1","CPIUK_L2","CPIUK_L3","CPIUK_L4","Eurooutputgap_L1","Eurooutputgap_L2","Eurooutputgap_L3","Eurooutputgap_L4","UnemplymentEURO_L1","UnemplymentEURO_L2","UnemplymentEURO_L3","UnemplymentEURO_L4","FX_L1","FX_L2","FX_L3","FX_L4","Bankconc_L1","Bankconc_L2","Bankconc_L3","Bankconc_L4","longterminterest_L1","longterminterest_L2","longterminterest_L3","longterminterest_L4","UKhouseindex_L1","UKhouseindex_L2","UKhouseindex_L3","UKhouseindex_L4","depositrate_L1","depositrate_L2","depositrate_L3","depositrate_L4","marginallending_L1","marginallending_L2","marginallending_L3","marginallending_L4","refinacning.rate_L1","refinacning.rate_L2","refinacning.rate_L3","refinacning.rate_L4","Europe.and.UK.Commercial.Banking_L1","Europe.and.UK.Commercial.Banking_L2","Europe.and.UK.Commercial.Banking_L3","Europe.and.UK.Commercial.Banking_L4","Europe.and.UK.Retail.Banking_L1","Europe.and.UK.Retail.Banking_L2","Europe.and.UK.Retail.Banking_L3","Europe.and.UK.Retail.Banking_L4","EMPUKQ_D1_L1","EMPUKQ_D1_L2","EMPUKQ_D1_L3","EMPUKQ_D1_L4","EMPUKQ_D2_L1","EMPUKQ_D2_L2","EMPUKQ_D2_L3","EMPUKQ_D2_L4","EMPUKQ_LogD1_L1","EMPUKQ_LogD1_L2","EMPUKQ_LogD1_L3","EMPUKQ_LogD1_L4","EMPUKQ_QoQ_L1","EMPUKQ_QoQ_L2","EMPUKQ_QoQ_L3","EMPUKQ_QoQ_L4","GBMT10UK_D1_L1","GBMT10UK_D1_L2","GBMT10UK_D1_L3","GBMT10UK_D1_L4","GBMT10UK_D2_L1","GBMT10UK_D2_L2","GBMT10UK_D2_L3","GBMT10UK_D2_L4","GBMT10UK_LogD1_L1","GBMT10UK_LogD1_L2","GBMT10UK_LogD1_L3","GBMT10UK_LogD1_L4","GBMT10UK_QoQ_L1","GBMT10UK_QoQ_L2","GBMT10UK_QoQ_L3","GBMT10UK_QoQ_L4","NGDPMPUKQ_D1_L1","NGDPMPUKQ_D1_L2","NGDPMPUKQ_D1_L3","NGDPMPUKQ_D1_L4","NGDPMPUKQ_D2_L1","NGDPMPUKQ_D2_L2","NGDPMPUKQ_D2_L3","NGDPMPUKQ_D2_L4","NGDPMPUKQ_LogD1_L1","NGDPMPUKQ_LogD1_L2","NGDPMPUKQ_LogD1_L3","NGDPMPUKQ_LogD1_L4","NGDPMPUKQ_QoQ_L1","NGDPMPUKQ_QoQ_L2","NGDPMPUKQ_QoQ_L3","NGDPMPUKQ_QoQ_L4","RGDPMRPUKQ_D1_L1","RGDPMRPUKQ_D1_L2","RGDPMRPUKQ_D1_L3","RGDPMRPUKQ_D1_L4","RGDPMRPUKQ_D2_L1","RGDPMRPUKQ_D2_L2","RGDPMRPUKQ_D2_L3","RGDPMRPUKQ_D2_L4","RGDPMRPUKQ_LogD1_L1","RGDPMRPUKQ_LogD1_L2","RGDPMRPUKQ_LogD1_L3","RGDPMRPUKQ_LogD1_L4","RGDPMRPUKQ_QoQ_L1","RGDPMRPUKQ_QoQ_L2","RGDPMRPUKQ_QoQ_L3","RGDPMRPUKQ_QoQ_L4","SPPUKQ_D1_L1","SPPUKQ_D1_L2","SPPUKQ_D1_L3","SPPUKQ_D1_L4","SPPUKQ_D2_L1","SPPUKQ_D2_L2","SPPUKQ_D2_L3","SPPUKQ_D2_L4","SPPUKQ_LogD1_L1","SPPUKQ_LogD1_L2","SPPUKQ_LogD1_L3","SPPUKQ_LogD1_L4","SPPUKQ_QoQ_L1","SPPUKQ_QoQ_L2","SPPUKQ_QoQ_L3","SPPUKQ_QoQ_L4","eurogdppercapita_D1_L1","eurogdppercapita_D1_L2","eurogdppercapita_D1_L3","eurogdppercapita_D1_L4","eurogdppercapita_D2_L1","eurogdppercapita_D2_L2","eurogdppercapita_D2_L3","eurogdppercapita_D2_L4","eurogdppercapita_LogD1_L1","eurogdppercapita_LogD1_L2","eurogdppercapita_LogD1_L3","eurogdppercapita_LogD1_L4","eurogdppercapita_QoQ_L1","eurogdppercapita_QoQ_L2","eurogdppercapita_QoQ_L3","eurogdppercapita_QoQ_L4","euroLabourproductivity_D1_L1","euroLabourproductivity_D1_L2","euroLabourproductivity_D1_L3","euroLabourproductivity_D1_L4","euroLabourproductivity_D2_L1","euroLabourproductivity_D2_L2","euroLabourproductivity_D2_L3","euroLabourproductivity_D2_L4","euroLabourproductivity_LogD1_L1","euroLabourproductivity_LogD1_L2","euroLabourproductivity_LogD1_L3","euroLabourproductivity_LogD1_L4","euroLabourproductivity_QoQ_L1","euroLabourproductivity_QoQ_L2","euroLabourproductivity_QoQ_L3","euroLabourproductivity_QoQ_L4","euryield_D1_L1","euryield_D1_L2","euryield_D1_L3","euryield_D1_L4","euryield_D2_L1","euryield_D2_L2","euryield_D2_L3","euryield_D2_L4","euryield_LogD1_L1","euryield_LogD1_L2","euryield_LogD1_L3","euryield_LogD1_L4","euryield_QoQ_L1","euryield_QoQ_L2","euryield_QoQ_L3","euryield_QoQ_L4","euroCreditGDP_D1_L1","euroCreditGDP_D1_L2","euroCreditGDP_D1_L3","euroCreditGDP_D1_L4","euroCreditGDP_D2_L1","euroCreditGDP_D2_L2","euroCreditGDP_D2_L3","euroCreditGDP_D2_L4","euroCreditGDP_LogD1_L1","euroCreditGDP_LogD1_L2","euroCreditGDP_LogD1_L3","euroCreditGDP_LogD1_L4","euroCreditGDP_QoQ_L1","euroCreditGDP_QoQ_L2","euroCreditGDP_QoQ_L3","euroCreditGDP_QoQ_L4","CPIUK_D1_L1","CPIUK_D1_L2","CPIUK_D1_L3","CPIUK_D1_L4","CPIUK_D2_L1","CPIUK_D2_L2","CPIUK_D2_L3","CPIUK_D2_L4","CPIUK_LogD1_L1","CPIUK_LogD1_L2","CPIUK_LogD1_L3","CPIUK_LogD1_L4","CPIUK_QoQ_L1","CPIUK_QoQ_L2","CPIUK_QoQ_L3","CPIUK_QoQ_L4","Eurooutputgap_D1_L1","Eurooutputgap_D1_L2","Eurooutputgap_D1_L3","Eurooutputgap_D1_L4","Eurooutputgap_D2_L1","Eurooutputgap_D2_L2","Eurooutputgap_D2_L3","Eurooutputgap_D2_L4","Eurooutputgap_LogD1_L1","Eurooutputgap_LogD1_L2","Eurooutputgap_LogD1_L3","Eurooutputgap_LogD1_L4","Eurooutputgap_QoQ_L1","Eurooutputgap_QoQ_L2","Eurooutputgap_QoQ_L3","Eurooutputgap_QoQ_L4","UnemplymentEURO_D1_L1","UnemplymentEURO_D1_L2","UnemplymentEURO_D1_L3","UnemplymentEURO_D1_L4","UnemplymentEURO_D2_L1","UnemplymentEURO_D2_L2","UnemplymentEURO_D2_L3","UnemplymentEURO_D2_L4","UnemplymentEURO_LogD1_L1","UnemplymentEURO_LogD1_L2","UnemplymentEURO_LogD1_L3","UnemplymentEURO_LogD1_L4","UnemplymentEURO_QoQ_L1","UnemplymentEURO_QoQ_L2","UnemplymentEURO_QoQ_L3","UnemplymentEURO_QoQ_L4","FX_D1_L1","FX_D1_L2","FX_D1_L3","FX_D1_L4","FX_D2_L1","FX_D2_L2","FX_D2_L3","FX_D2_L4","FX_LogD1_L1","FX_LogD1_L2","FX_LogD1_L3","FX_LogD1_L4","FX_QoQ_L1","FX_QoQ_L2","FX_QoQ_L3","FX_QoQ_L4","Bankconc_D1_L1","Bankconc_D1_L2","Bankconc_D1_L3","Bankconc_D1_L4","Bankconc_D2_L1","Bankconc_D2_L2","Bankconc_D2_L3","Bankconc_D2_L4","Bankconc_LogD1_L1","Bankconc_LogD1_L2","Bankconc_LogD1_L3","Bankconc_LogD1_L4","Bankconc_QoQ_L1","Bankconc_QoQ_L2","Bankconc_QoQ_L3","Bankconc_QoQ_L4","longterminterest_D1_L1","longterminterest_D1_L2","longterminterest_D1_L3","longterminterest_D1_L4","longterminterest_D2_L1","longterminterest_D2_L2","longterminterest_D2_L3","longterminterest_D2_L4","longterminterest_LogD1_L1","longterminterest_LogD1_L2","longterminterest_LogD1_L3","longterminterest_LogD1_L4","longterminterest_QoQ_L1","longterminterest_QoQ_L2","longterminterest_QoQ_L3","longterminterest_QoQ_L4","UKhouseindex_D1_L1","UKhouseindex_D1_L2","UKhouseindex_D1_L3","UKhouseindex_D1_L4","UKhouseindex_D2_L1","UKhouseindex_D2_L2","UKhouseindex_D2_L3","UKhouseindex_D2_L4","UKhouseindex_LogD1_L1","UKhouseindex_LogD1_L2","UKhouseindex_LogD1_L3","UKhouseindex_LogD1_L4","UKhouseindex_QoQ_L1","UKhouseindex_QoQ_L2","UKhouseindex_QoQ_L3","UKhouseindex_QoQ_L4","depositrate_D1_L1","depositrate_D1_L2","depositrate_D1_L3","depositrate_D1_L4","depositrate_D2_L1","depositrate_D2_L2","depositrate_D2_L3","depositrate_D2_L4","depositrate_LogD1_L1","depositrate_LogD1_L2","depositrate_LogD1_L3","depositrate_LogD1_L4","depositrate_QoQ_L1","depositrate_QoQ_L2","depositrate_QoQ_L3","depositrate_QoQ_L4","marginallending_D1_L1","marginallending_D1_L2","marginallending_D1_L3","marginallending_D1_L4","marginallending_D2_L1","marginallending_D2_L2","marginallending_D2_L3","marginallending_D2_L4","marginallending_LogD1_L1","marginallending_LogD1_L2","marginallending_LogD1_L3","marginallending_LogD1_L4","marginallending_QoQ_L1","marginallending_QoQ_L2","marginallending_QoQ_L3","marginallending_QoQ_L4","refinacning.rate_D1_L1","refinacning.rate_D1_L2","refinacning.rate_D1_L3","refinacning.rate_D1_L4","refinacning.rate_D2_L1","refinacning.rate_D2_L2","refinacning.rate_D2_L3","refinacning.rate_D2_L4","refinacning.rate_LogD1_L1","refinacning.rate_LogD1_L2","refinacning.rate_LogD1_L3","refinacning.rate_LogD1_L4","refinacning.rate_QoQ_L1","refinacning.rate_QoQ_L2","refinacning.rate_QoQ_L3","refinacning.rate_QoQ_L4","Europe.and.UK.Commercial.Banking_D1_L1","Europe.and.UK.Commercial.Banking_D1_L2","Europe.and.UK.Commercial.Banking_D1_L3","Europe.and.UK.Commercial.Banking_D1_L4","Europe.and.UK.Commercial.Banking_D2_L1","Europe.and.UK.Commercial.Banking_D2_L2","Europe.and.UK.Commercial.Banking_D2_L3","Europe.and.UK.Commercial.Banking_D2_L4","Europe.and.UK.Commercial.Banking_LogD1_L1","Europe.and.UK.Commercial.Banking_LogD1_L2","Europe.and.UK.Commercial.Banking_LogD1_L3","Europe.and.UK.Commercial.Banking_LogD1_L4","Europe.and.UK.Commercial.Banking_QoQ_L1","Europe.and.UK.Commercial.Banking_QoQ_L2","Europe.and.UK.Commercial.Banking_QoQ_L3","Europe.and.UK.Commercial.Banking_QoQ_L4","Europe.and.UK.Retail.Banking_D1_L1","Europe.and.UK.Retail.Banking_D1_L2","Europe.and.UK.Retail.Banking_D1_L3","Europe.and.UK.Retail.Banking_D1_L4","Europe.and.UK.Retail.Banking_D2_L1","Europe.and.UK.Retail.Banking_D2_L2","Europe.and.UK.Retail.Banking_D2_L3","Europe.and.UK.Retail.Banking_D2_L4","Europe.and.UK.Retail.Banking_LogD1_L1","Europe.and.UK.Retail.Banking_LogD1_L2","Europe.and.UK.Retail.Banking_LogD1_L3","Europe.and.UK.Retail.Banking_LogD1_L4","Europe.and.UK.Retail.Banking_QoQ_L1","Europe.and.UK.Retail.Banking_QoQ_L2","Europe.and.UK.Retail.Banking_QoQ_L3","Europe.and.UK.Retail.Banking_QoQ_L4"
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
